,labelPb,labelSrNd
18096,1.0,4.0
18097,5.0,4.0
18253,5.0,4.0
18254,5.0,4.0
18256,5.0,3.0
18257,5.0,4.0
18259,5.0,4.0
18290,5.0,
18291,5.0,
18310,5.0,1.0
18332,5.0,
18388,5.0,4.0
18393,5.0,4.0
18408,5.0,4.0
18409,5.0,4.0
18410,5.0,4.0
18414,5.0,4.0
18415,5.0,4.0
18416,5.0,4.0
18421,5.0,1.0
18422,5.0,1.0
18429,5.0,4.0
18430,5.0,4.0
18431,5.0,4.0
18435,5.0,1.0
18436,5.0,4.0
18437,5.0,4.0
18438,5.0,4.0
18441,5.0,4.0
18442,5.0,4.0
18444,5.0,4.0
18449,5.0,
18453,5.0,4.0
18457,5.0,4.0
18458,5.0,4.0
18463,5.0,4.0
18467,5.0,4.0
18469,5.0,4.0
18470,5.0,4.0
18481,5.0,1.0
18482,5.0,1.0
18484,5.0,1.0
18488,5.0,1.0
18489,5.0,1.0
18494,5.0,1.0
18497,5.0,1.0
18498,5.0,4.0
18499,5.0,1.0
18502,5.0,1.0
18505,5.0,1.0
18507,5.0,1.0
18508,5.0,1.0
18511,5.0,1.0
18513,5.0,4.0
18514,5.0,1.0
18515,5.0,1.0
18516,5.0,1.0
18657,5.0,1.0
18674,5.0,1.0
18675,5.0,1.0
18677,5.0,1.0
18678,5.0,1.0
18679,5.0,1.0
18680,5.0,1.0
18681,5.0,1.0
18683,5.0,1.0
18708,5.0,1.0
18721,5.0,1.0
18722,5.0,1.0
18724,5.0,1.0
18725,5.0,1.0
18727,5.0,1.0
18740,5.0,1.0
18741,5.0,1.0
18742,5.0,1.0
18743,5.0,1.0
18744,5.0,1.0
18745,5.0,1.0
18746,5.0,1.0
18747,5.0,1.0
18748,5.0,1.0
18760,5.0,1.0
18761,5.0,1.0
18803,5.0,
18804,5.0,
18806,5.0,
18807,5.0,
18820,5.0,1.0
18822,5.0,1.0
18823,5.0,1.0
18824,5.0,1.0
18825,5.0,1.0
18829,5.0,1.0
18836,5.0,4.0
18866,5.0,
18867,5.0,
18868,5.0,
18869,5.0,
18870,5.0,
18871,5.0,
18877,5.0,1.0
18878,5.0,1.0
18906,5.0,4.0
18907,5.0,1.0
18908,5.0,1.0
18909,5.0,4.0
19066,5.0,1.0
19067,5.0,1.0
19068,5.0,1.0
19069,5.0,1.0
19094,5.0,4.0
19097,5.0,1.0
19099,5.0,4.0
19105,5.0,1.0
19108,5.0,1.0
19109,5.0,1.0
19130,5.0,1.0
19159,5.0,1.0
19161,5.0,1.0
19169,5.0,
19171,5.0,1.0
19173,5.0,1.0
19175,5.0,4.0
19202,5.0,1.0
19203,5.0,1.0
19296,5.0,1.0
19297,5.0,1.0
19299,1.0,1.0
19300,5.0,1.0
19308,5.0,1.0
19312,5.0,1.0
19313,5.0,1.0
19323,5.0,1.0
19324,5.0,1.0
19407,5.0,4.0
19408,5.0,1.0
19409,5.0,1.0
19410,5.0,1.0
19411,5.0,1.0
19544,1.0,4.0
19547,5.0,1.0
19548,5.0,4.0
19552,5.0,4.0
19558,5.0,4.0
19619,5.0,4.0
19625,5.0,
19662,5.0,1.0
19664,5.0,1.0
19665,5.0,
19666,5.0,4.0
19686,5.0,4.0
19687,5.0,4.0
19691,5.0,4.0
19692,5.0,4.0
19693,5.0,4.0
19694,5.0,4.0
19739,5.0,
19740,5.0,
19747,5.0,4.0
19758,5.0,4.0
19759,5.0,4.0
19827,5.0,
19828,5.0,
19829,5.0,
19830,5.0,1.0
19831,5.0,1.0
19832,5.0,1.0
19847,5.0,4.0
19848,5.0,4.0
19849,5.0,4.0
19851,5.0,4.0
19852,5.0,4.0
19860,5.0,4.0
19861,5.0,4.0
19862,5.0,
19863,5.0,4.0
19864,5.0,
19866,5.0,4.0
19867,5.0,4.0
19868,5.0,4.0
19869,5.0,4.0
19871,5.0,4.0
19872,5.0,
19873,5.0,
19874,5.0,
19876,5.0,4.0
19877,5.0,4.0
19878,5.0,4.0
19879,5.0,1.0
19880,5.0,4.0
19881,5.0,4.0
19882,5.0,
19884,5.0,4.0
19885,5.0,
19886,5.0,
19887,5.0,4.0
19888,5.0,4.0
19889,5.0,4.0
19890,5.0,1.0
19891,5.0,
19892,5.0,4.0
19909,5.0,4.0
19910,5.0,
19911,5.0,
19912,5.0,4.0
19914,5.0,
19915,5.0,
19916,5.0,4.0
19917,5.0,4.0
19918,5.0,4.0
19923,5.0,4.0
19930,5.0,4.0
19962,5.0,4.0
19988,5.0,
19992,5.0,4.0
20012,5.0,1.0
20013,5.0,1.0
20014,5.0,
20015,5.0,4.0
20016,5.0,1.0
20017,5.0,1.0
20018,5.0,4.0
20019,5.0,1.0
20020,5.0,1.0
20021,5.0,1.0
20022,5.0,
20023,5.0,1.0
20024,5.0,1.0
20025,5.0,
20026,5.0,1.0
20027,5.0,1.0
20028,5.0,1.0
20029,5.0,1.0
20030,5.0,4.0
20031,5.0,
20032,5.0,
20033,5.0,1.0
20034,5.0,4.0
20035,5.0,4.0
20036,5.0,
20037,5.0,4.0
20038,5.0,1.0
20039,5.0,4.0
20040,5.0,
20041,5.0,1.0
20042,5.0,4.0
20044,5.0,
20045,5.0,1.0
20046,5.0,1.0
20047,5.0,
20048,5.0,1.0
20049,5.0,1.0
20050,5.0,1.0
20051,5.0,1.0
20052,5.0,
20053,5.0,
20219,5.0,
20220,5.0,
20221,5.0,
20222,5.0,
20223,5.0,
20224,5.0,
20225,5.0,1.0
20226,5.0,1.0
20227,5.0,1.0
20228,5.0,1.0
20229,5.0,1.0
20230,5.0,1.0
20231,5.0,1.0
20232,5.0,1.0
20233,5.0,1.0
20234,5.0,1.0
20235,5.0,1.0
20236,5.0,1.0
20237,5.0,1.0
20238,5.0,1.0
20239,5.0,1.0
20240,5.0,1.0
20241,5.0,1.0
20242,5.0,1.0
20271,1.0,1.0
20275,5.0,1.0
20277,1.0,1.0
20298,5.0,
20299,5.0,
20300,5.0,
20301,5.0,
20302,5.0,
20303,5.0,
20304,5.0,
20305,5.0,1.0
20336,5.0,1.0
20337,5.0,
20338,5.0,1.0
20339,5.0,1.0
20340,5.0,
20341,5.0,1.0
20342,5.0,1.0
20343,5.0,1.0
20344,5.0,
20345,5.0,1.0
20346,5.0,
20347,5.0,
20349,5.0,1.0
20350,5.0,1.0
20351,5.0,1.0
20352,5.0,1.0
20353,5.0,
20354,5.0,
20355,5.0,1.0
20356,5.0,
20400,4.0,
20424,4.0,4.0
20425,4.0,
20426,4.0,4.0
20427,5.0,
20428,5.0,4.0
20429,5.0,4.0
20430,4.0,4.0
20431,4.0,4.0
20432,4.0,
20433,5.0,4.0
20434,5.0,4.0
20436,5.0,4.0
20468,5.0,
20469,5.0,4.0
20478,5.0,3.0
20481,5.0,4.0
20485,5.0,4.0
20486,5.0,4.0
20488,5.0,4.0
20497,5.0,3.0
20498,5.0,4.0
20504,5.0,3.0
20510,5.0,
20513,5.0,4.0
20519,5.0,
20521,5.0,4.0
20526,5.0,
20527,5.0,4.0
20528,5.0,4.0
20529,5.0,3.0
20530,5.0,4.0
20531,5.0,4.0
20532,5.0,1.0
20533,5.0,1.0
20534,5.0,4.0
20536,5.0,4.0
20539,5.0,4.0
20540,5.0,1.0
20542,5.0,
20543,5.0,4.0
20545,4.0,3.0
20547,5.0,4.0
20548,5.0,3.0
20551,5.0,4.0
20555,5.0,4.0
20556,5.0,4.0
20561,5.0,4.0
20562,5.0,4.0
20570,4.0,3.0
20572,5.0,4.0
20573,5.0,4.0
20575,5.0,4.0
20578,4.0,4.0
20587,5.0,3.0
20589,5.0,4.0
20591,5.0,4.0
20592,3.0,1.0
20593,3.0,3.0
20626,5.0,4.0
20628,4.0,4.0
20630,5.0,4.0
20659,4.0,4.0
20666,4.0,4.0
20669,4.0,
20670,4.0,
20671,5.0,
20672,4.0,
20676,5.0,2.0
20682,4.0,
20684,5.0,
20688,5.0,
20691,4.0,
20901,5.0,3.0
20905,5.0,4.0
20907,5.0,3.0
20911,5.0,4.0
20913,5.0,4.0
20918,5.0,4.0
20919,5.0,1.0
20920,5.0,4.0
20921,5.0,4.0
20922,5.0,4.0
20932,5.0,4.0
20949,5.0,4.0
20953,5.0,4.0
21027,5.0,2.0
21044,5.0,4.0
21051,5.0,4.0
21176,5.0,4.0
21184,5.0,2.0
21185,5.0,3.0
21186,5.0,3.0
21288,5.0,3.0
21291,5.0,4.0
21360,5.0,3.0
21362,5.0,3.0
21363,5.0,4.0
21405,5.0,4.0
21440,4.0,3.0
21477,4.0,3.0
21478,4.0,
21490,4.0,
21491,4.0,
21492,3.0,
21493,4.0,
21494,4.0,
21495,4.0,
21496,4.0,
21497,5.0,
21498,4.0,
21499,4.0,
21500,3.0,
21512,5.0,3.0
21513,5.0,4.0
21514,5.0,3.0
21515,5.0,3.0
21516,4.0,3.0
21517,5.0,3.0
21518,5.0,3.0
21519,5.0,4.0
21520,5.0,2.0
21521,5.0,3.0
21522,5.0,3.0
21523,5.0,3.0
21525,5.0,4.0
21526,5.0,1.0
21529,5.0,4.0
21533,5.0,4.0
21537,5.0,4.0
21538,5.0,4.0
21542,5.0,4.0
21550,5.0,4.0
21562,5.0,4.0
21566,5.0,4.0
21568,5.0,4.0
21577,5.0,4.0
21578,5.0,
21651,5.0,
21652,4.0,
21653,4.0,
21654,5.0,
21655,5.0,
21656,4.0,
21765,4.0,1.0
21780,5.0,3.0
21781,5.0,3.0
21782,5.0,3.0
21790,5.0,4.0
21791,5.0,4.0
21792,5.0,4.0
21793,5.0,4.0
21794,5.0,4.0
21795,4.0,3.0
21796,5.0,4.0
21797,5.0,4.0
21798,5.0,4.0
21799,5.0,1.0
21842,5.0,1.0
21844,5.0,4.0
21845,5.0,3.0
21846,5.0,4.0
21847,5.0,1.0
21848,5.0,4.0
21849,5.0,4.0
21850,5.0,4.0
21851,5.0,3.0
21852,5.0,4.0
21853,5.0,4.0
21854,5.0,4.0
21855,5.0,3.0
21856,5.0,4.0
21858,5.0,4.0
21859,5.0,4.0
21860,5.0,4.0
21861,5.0,4.0
21913,5.0,4.0
21914,5.0,4.0
21915,5.0,4.0
21916,5.0,4.0
21917,5.0,4.0
21918,5.0,4.0
21919,4.0,4.0
22067,5.0,
22071,5.0,4.0
22085,5.0,3.0
22086,5.0,4.0
22089,5.0,4.0
22090,5.0,4.0
22095,5.0,2.0
22096,5.0,3.0
22097,5.0,3.0
22099,5.0,2.0
22103,5.0,2.0
22106,5.0,3.0
22107,5.0,3.0
22109,5.0,3.0
22110,5.0,3.0
22113,5.0,2.0
22114,5.0,3.0
22115,5.0,3.0
22116,5.0,2.0
22117,5.0,3.0
22118,5.0,3.0
22120,5.0,3.0
22122,5.0,2.0
22124,5.0,
22158,5.0,4.0
22159,5.0,4.0
22160,5.0,4.0
22161,5.0,4.0
22162,5.0,4.0
22247,5.0,4.0
22249,5.0,1.0
22276,5.0,1.0
22277,5.0,4.0
22279,5.0,4.0
22280,5.0,4.0
22281,5.0,1.0
22282,5.0,1.0
22283,5.0,1.0
22284,5.0,1.0
22285,5.0,1.0
22286,5.0,1.0
22287,5.0,1.0
22288,5.0,1.0
22289,5.0,1.0
22290,5.0,4.0
22291,5.0,4.0
22297,5.0,1.0
22298,4.0,
22302,5.0,
22303,5.0,1.0
22304,5.0,4.0
22305,5.0,4.0
22317,5.0,1.0
22319,5.0,1.0
22321,5.0,1.0
22327,5.0,4.0
22328,5.0,4.0
22329,5.0,4.0
22330,5.0,4.0
22331,5.0,4.0
22332,5.0,4.0
22333,5.0,4.0
22334,5.0,1.0
22357,5.0,1.0
22358,5.0,1.0
22372,5.0,1.0
22377,5.0,1.0
22423,5.0,1.0
22426,4.0,1.0
22428,4.0,1.0
22434,4.0,4.0
22435,5.0,4.0
22436,5.0,4.0
22437,5.0,4.0
22442,4.0,3.0
22443,4.0,2.0
22455,4.0,3.0
22457,4.0,2.0
22522,4.0,4.0
22523,4.0,4.0
22533,4.0,4.0
22534,4.0,4.0
22536,4.0,4.0
22538,4.0,4.0
22539,4.0,4.0
22540,4.0,4.0
22552,4.0,4.0
22615,4.0,4.0
22616,4.0,4.0
22623,4.0,4.0
22624,4.0,4.0
22625,4.0,4.0
22626,4.0,4.0
22627,4.0,4.0
22628,4.0,4.0
22629,4.0,3.0
22631,4.0,1.0
22632,4.0,4.0
22633,4.0,4.0
22634,4.0,4.0
22635,5.0,4.0
22636,4.0,4.0
22643,4.0,4.0
22645,4.0,4.0
22650,4.0,4.0
22652,4.0,4.0
22661,4.0,4.0
22662,4.0,1.0
22663,4.0,4.0
22664,4.0,1.0
22665,4.0,4.0
22666,4.0,4.0
22675,4.0,1.0
22676,4.0,1.0
22695,4.0,4.0
22770,5.0,4.0
22772,5.0,4.0
22897,5.0,4.0
22898,5.0,4.0
22899,5.0,4.0
22900,5.0,4.0
22903,4.0,4.0
22904,5.0,4.0
22945,5.0,1.0
22947,5.0,4.0
22948,5.0,4.0
22950,5.0,
22952,4.0,4.0
22954,4.0,4.0
22955,4.0,4.0
22957,5.0,
22958,5.0,
22959,5.0,
22964,4.0,4.0
23003,5.0,4.0
23004,5.0,4.0
23005,5.0,4.0
23006,5.0,
23009,5.0,4.0
23033,4.0,4.0
23034,4.0,4.0
23035,4.0,
23040,4.0,
23043,4.0,
23044,5.0,4.0
23048,5.0,4.0
23049,5.0,4.0
23053,5.0,
23055,5.0,
23065,5.0,4.0
23078,5.0,4.0
23100,5.0,
23102,5.0,
23103,5.0,
23104,5.0,
23105,5.0,
23110,4.0,4.0
23111,5.0,3.0
23115,5.0,
23116,5.0,
23118,5.0,
23119,5.0,
23120,4.0,4.0
23128,5.0,4.0
23131,5.0,4.0
23134,5.0,4.0
23178,5.0,
23179,5.0,
23226,5.0,
23252,5.0,
23256,5.0,
23258,5.0,
23259,5.0,
23260,5.0,
23261,5.0,
23308,3.0,3.0
23321,3.0,3.0
23332,3.0,3.0
23336,3.0,3.0
23490,3.0,3.0
23491,3.0,3.0
23492,3.0,3.0
23493,3.0,3.0
23495,3.0,3.0
23496,3.0,3.0
23497,3.0,3.0
23498,3.0,3.0
23499,3.0,3.0
23500,3.0,3.0
23535,3.0,
23537,3.0,3.0
23699,2.0,
23700,2.0,
23701,3.0,
23702,3.0,3.0
23703,2.0,
23709,3.0,4.0
23710,3.0,4.0
23711,3.0,3.0
23712,3.0,3.0
23713,3.0,3.0
23714,3.0,3.0
23715,2.0,2.0
23716,0.0,2.0
23719,3.0,4.0
23720,3.0,4.0
23721,3.0,4.0
23730,3.0,4.0
23731,3.0,4.0
23759,4.0,4.0
23760,4.0,4.0
23761,4.0,4.0
23762,4.0,4.0
23764,4.0,4.0
23788,5.0,4.0
23789,5.0,3.0
23791,4.0,3.0
23793,4.0,3.0
23796,4.0,3.0
23797,4.0,3.0
23798,4.0,4.0
23800,4.0,3.0
23801,4.0,4.0
23802,4.0,3.0
23805,5.0,3.0
23815,5.0,4.0
23816,4.0,2.0
23818,4.0,4.0
23820,4.0,4.0
23838,4.0,4.0
23839,4.0,4.0
23840,4.0,4.0
23841,3.0,1.0
23842,4.0,2.0
23843,4.0,4.0
23844,4.0,4.0
23846,4.0,4.0
23847,4.0,4.0
23849,4.0,4.0
23850,4.0,4.0
23874,4.0,4.0
23876,4.0,4.0
23877,4.0,4.0
23878,3.0,4.0
23880,4.0,4.0
23881,4.0,4.0
23882,3.0,4.0
23883,3.0,3.0
23884,4.0,4.0
23885,3.0,4.0
23886,4.0,4.0
23887,4.0,4.0
24118,3.0,3.0
24119,3.0,4.0
24137,3.0,3.0
24139,4.0,3.0
24140,3.0,4.0
24141,3.0,4.0
24147,3.0,2.0
24156,4.0,2.0
24418,2.0,3.0
24419,3.0,3.0
24420,3.0,3.0
24466,2.0,3.0
24467,3.0,3.0
24468,2.0,3.0
24469,2.0,3.0
24470,3.0,3.0
24471,2.0,3.0
24472,2.0,3.0
24473,3.0,3.0
24474,3.0,3.0
24475,2.0,3.0
24476,2.0,3.0
24477,2.0,3.0
24479,2.0,2.0
24484,3.0,2.0
24485,5.0,3.0
24495,3.0,3.0
24496,3.0,3.0
24497,5.0,3.0
24498,3.0,4.0
24511,3.0,
24512,3.0,
24513,3.0,3.0
24518,3.0,3.0
24519,3.0,3.0
24520,3.0,3.0
24521,3.0,3.0
24522,3.0,4.0
24523,3.0,4.0
24524,3.0,3.0
24525,3.0,3.0
24526,3.0,4.0
24527,3.0,3.0
24528,3.0,3.0
24543,3.0,2.0
24544,2.0,2.0
24548,2.0,3.0
24570,2.0,2.0
24572,3.0,3.0
24574,2.0,3.0
24575,2.0,3.0
24576,3.0,3.0
24577,3.0,3.0
24578,2.0,3.0
24579,3.0,4.0
24581,2.0,3.0
24582,3.0,3.0
24583,3.0,3.0
24588,2.0,3.0
24595,2.0,3.0
24596,2.0,3.0
24618,2.0,2.0
24620,2.0,2.0
24711,5.0,4.0
24712,5.0,3.0
24713,4.0,3.0
24714,4.0,3.0
24720,4.0,3.0
24723,4.0,3.0
24726,5.0,3.0
24727,5.0,4.0
24730,5.0,4.0
24735,5.0,3.0
24736,5.0,3.0
24739,5.0,4.0
24744,5.0,3.0
24751,4.0,4.0
24760,4.0,3.0
24816,4.0,3.0
24817,4.0,3.0
24821,4.0,3.0
24822,4.0,4.0
24824,4.0,3.0
24828,4.0,4.0
24829,4.0,4.0
24831,4.0,4.0
24834,4.0,4.0
24836,4.0,4.0
24837,4.0,4.0
24839,4.0,3.0
24840,4.0,4.0
24844,4.0,4.0
24846,4.0,4.0
24848,4.0,4.0
24849,4.0,
24850,4.0,4.0
24869,4.0,4.0
24879,3.0,3.0
24883,3.0,3.0
24884,3.0,3.0
24886,3.0,3.0
24902,4.0,2.0
24903,4.0,2.0
24904,4.0,2.0
24905,3.0,2.0
24906,3.0,3.0
24930,4.0,4.0
24931,3.0,
24932,3.0,
24933,2.0,3.0
24934,2.0,
24935,4.0,4.0
24936,3.0,0.0
24937,3.0,3.0
24955,3.0,4.0
24956,3.0,4.0
24957,3.0,4.0
24972,3.0,4.0
24973,3.0,4.0
25019,5.0,4.0
25020,3.0,4.0
25021,5.0,4.0
25022,3.0,4.0
25023,5.0,4.0
25024,5.0,4.0
25025,5.0,4.0
25026,3.0,4.0
25027,5.0,4.0
25028,3.0,4.0
25029,5.0,4.0
25030,5.0,4.0
25038,3.0,4.0
25178,3.0,4.0
25179,3.0,3.0
25180,3.0,
25181,3.0,
25182,3.0,
25204,3.0,
25205,3.0,
25206,3.0,
25207,3.0,3.0
25232,3.0,3.0
25233,3.0,3.0
25234,3.0,3.0
25235,3.0,3.0
25236,3.0,3.0
25237,3.0,3.0
25238,3.0,3.0
25241,3.0,3.0
25242,3.0,3.0
25243,3.0,3.0
25392,3.0,3.0
25393,3.0,3.0
25394,3.0,2.0
25395,3.0,3.0
25397,3.0,3.0
25398,3.0,3.0
25399,3.0,2.0
25400,3.0,3.0
25401,3.0,3.0
25404,3.0,3.0
25405,3.0,3.0
25406,3.0,3.0
25410,3.0,3.0
25414,3.0,3.0
25416,3.0,4.0
25417,3.0,4.0
25418,3.0,4.0
25432,0.0,3.0
25433,0.0,3.0
25434,0.0,3.0
25460,3.0,3.0
25461,3.0,3.0
25462,3.0,3.0
25463,3.0,3.0
25464,3.0,3.0
25501,3.0,
25502,4.0,
25503,4.0,4.0
25504,4.0,4.0
25505,3.0,
25506,3.0,
25507,3.0,4.0
25508,3.0,
25509,2.0,3.0
25510,4.0,4.0
25511,3.0,4.0
25512,3.0,4.0
25513,4.0,4.0
25514,3.0,4.0
25515,3.0,
25516,4.0,
25528,3.0,3.0
25529,2.0,3.0
25530,2.0,4.0
25531,2.0,4.0
25532,2.0,4.0
25623,3.0,4.0
25624,3.0,4.0
25644,3.0,4.0
25645,3.0,4.0
25646,3.0,4.0
25647,3.0,4.0
25648,3.0,4.0
25707,3.0,4.0
25750,3.0,4.0
25751,3.0,4.0
25752,2.0,4.0
25753,2.0,2.0
25754,3.0,2.0
25755,3.0,3.0
25756,3.0,3.0
25757,3.0,3.0
25758,3.0,4.0
25759,3.0,3.0
25760,2.0,3.0
25761,0.0,3.0
25762,2.0,3.0
25763,3.0,4.0
25764,3.0,4.0
25765,3.0,4.0
25766,2.0,3.0
25767,2.0,3.0
25768,3.0,3.0
25777,3.0,2.0
25779,3.0,2.0
25781,3.0,2.0
25782,3.0,
25783,4.0,2.0
25784,4.0,2.0
25798,3.0,2.0
25799,4.0,2.0
25800,4.0,2.0
25801,3.0,2.0
25814,4.0,3.0
25815,4.0,3.0
25817,4.0,4.0
25818,4.0,4.0
25819,5.0,3.0
25828,4.0,2.0
25829,4.0,2.0
25831,5.0,2.0
25832,5.0,2.0
25833,5.0,2.0
25834,5.0,2.0
25835,5.0,2.0
25836,4.0,2.0
25837,4.0,2.0
25845,5.0,2.0
25847,4.0,3.0
25848,4.0,3.0
25849,4.0,3.0
25851,4.0,2.0
25863,4.0,3.0
25864,4.0,
25865,4.0,2.0
25866,4.0,
25867,4.0,
25868,4.0,2.0
25870,4.0,2.0
25871,4.0,
25897,3.0,4.0
25934,3.0,1.0
25939,3.0,1.0
25941,3.0,4.0
25942,3.0,4.0
25973,4.0,
25977,4.0,2.0
25978,4.0,2.0
25980,4.0,2.0
25981,4.0,2.0
25992,3.0,2.0
25993,3.0,3.0
25994,3.0,3.0
25997,4.0,3.0
25998,3.0,2.0
25999,3.0,3.0
26000,3.0,2.0
26001,3.0,2.0
26003,3.0,2.0
26004,3.0,3.0
26005,3.0,2.0
26008,3.0,3.0
26009,3.0,2.0
26010,3.0,2.0
26011,3.0,2.0
26013,3.0,2.0
26014,3.0,3.0
26015,3.0,2.0
26016,3.0,2.0
26017,3.0,2.0
26019,3.0,2.0
26021,3.0,2.0
26023,4.0,2.0
26054,3.0,2.0
26056,3.0,2.0
26059,4.0,4.0
26062,4.0,4.0
26066,4.0,3.0
26109,4.0,4.0
26110,3.0,4.0
26111,3.0,4.0
26112,4.0,4.0
26113,4.0,4.0
26124,3.0,3.0
26137,3.0,
26138,3.0,3.0
26140,3.0,3.0
26143,3.0,
26144,3.0,3.0
26145,3.0,3.0
26147,3.0,
26151,3.0,
26153,3.0,
26158,3.0,
26160,3.0,
26161,3.0,
26163,3.0,
26164,3.0,
26167,3.0,3.0
26168,3.0,
26175,3.0,
26176,3.0,3.0
26177,3.0,3.0
26182,3.0,3.0
26189,3.0,3.0
26190,3.0,3.0
26192,3.0,3.0
26275,5.0,4.0
26276,5.0,3.0
26283,5.0,3.0
26290,5.0,3.0
26308,5.0,4.0
26314,5.0,3.0
26342,5.0,3.0
26352,5.0,3.0
26358,5.0,3.0
26367,5.0,3.0
26368,5.0,3.0
26374,5.0,3.0
26382,5.0,3.0
26468,5.0,4.0
26473,5.0,3.0
26479,5.0,3.0
26480,5.0,4.0
26482,5.0,3.0
26487,5.0,3.0
26512,5.0,3.0
26513,5.0,3.0
26550,5.0,3.0
26552,5.0,3.0
26553,5.0,3.0
26555,5.0,3.0
26558,5.0,3.0
26559,5.0,3.0
26563,5.0,4.0
26568,5.0,3.0
26573,5.0,3.0
26581,5.0,4.0
26583,5.0,4.0
26589,5.0,3.0
26598,5.0,3.0
26599,5.0,3.0
26601,5.0,3.0
26605,5.0,3.0
26606,5.0,3.0
26607,5.0,3.0
26609,5.0,3.0
26611,3.0,3.0
26612,3.0,3.0
26613,3.0,3.0
26614,3.0,
26615,3.0,3.0
26616,3.0,3.0
26617,3.0,3.0
26618,3.0,3.0
26619,3.0,3.0
26620,3.0,3.0
26627,3.0,3.0
26628,3.0,3.0
26630,3.0,3.0
26666,3.0,3.0
26719,3.0,3.0
26721,3.0,4.0
26725,2.0,2.0
26728,3.0,3.0
26730,3.0,3.0
26731,3.0,3.0
26733,3.0,3.0
26735,4.0,3.0
26737,3.0,3.0
26740,4.0,4.0
26741,3.0,3.0
26742,3.0,3.0
26891,4.0,3.0
26894,3.0,3.0
26898,3.0,3.0
26901,3.0,3.0
26905,4.0,2.0
26906,4.0,3.0
26908,4.0,2.0
26909,3.0,3.0
26918,3.0,3.0
26924,3.0,3.0
26925,4.0,4.0
26991,3.0,3.0
26992,3.0,3.0
26993,3.0,3.0
26995,3.0,3.0
26997,3.0,3.0
27011,2.0,3.0
27013,3.0,3.0
27014,3.0,3.0
27015,2.0,3.0
27017,3.0,3.0
27019,3.0,3.0
27020,3.0,3.0
27033,3.0,3.0
27035,3.0,
27036,3.0,
27088,3.0,
27091,3.0,
27092,3.0,
27098,3.0,
27118,4.0,4.0
27123,4.0,4.0
27124,4.0,4.0
27146,4.0,4.0
27148,4.0,
27149,5.0,3.0
27150,4.0,4.0
27151,4.0,3.0
27152,4.0,4.0
27153,4.0,2.0
27154,4.0,2.0
27156,4.0,3.0
27157,4.0,3.0
27159,4.0,2.0
27225,4.0,4.0
27226,3.0,3.0
27227,3.0,3.0
27228,5.0,4.0
27229,5.0,4.0
27245,4.0,4.0
27246,4.0,3.0
27264,4.0,3.0
27265,4.0,3.0
27278,4.0,
27279,4.0,4.0
27280,4.0,4.0
27281,4.0,4.0
27282,4.0,
27283,4.0,4.0
27284,4.0,4.0
27285,4.0,3.0
27286,4.0,4.0
27287,4.0,4.0
27288,4.0,4.0
27289,4.0,
27290,4.0,3.0
27291,4.0,4.0
27292,3.0,3.0
27293,4.0,4.0
27294,4.0,4.0
27295,4.0,4.0
27299,3.0,3.0
27300,5.0,4.0
27301,4.0,4.0
27302,4.0,3.0
27303,4.0,4.0
27304,4.0,4.0
27305,4.0,4.0
27306,4.0,3.0
27307,4.0,3.0
27308,5.0,3.0
27310,3.0,4.0
27311,4.0,3.0
27312,4.0,3.0
27313,4.0,3.0
27314,4.0,3.0
27315,3.0,4.0
27316,3.0,4.0
27317,3.0,4.0
27318,3.0,4.0
27319,3.0,4.0
27320,4.0,4.0
27321,4.0,2.0
27322,4.0,3.0
27323,3.0,4.0
27324,4.0,3.0
27325,3.0,3.0
27326,4.0,3.0
27328,4.0,2.0
27330,3.0,2.0
27331,3.0,2.0
27333,3.0,
27334,4.0,2.0
27338,3.0,2.0
27340,4.0,2.0
27342,4.0,2.0
27363,4.0,2.0
27367,3.0,2.0
27369,3.0,2.0
27372,3.0,2.0
27377,4.0,3.0
27378,4.0,2.0
27389,4.0,4.0
27390,4.0,4.0
27391,4.0,3.0
27415,4.0,4.0
27416,4.0,4.0
27417,4.0,4.0
27418,4.0,1.0
27419,4.0,4.0
27420,4.0,4.0
27421,4.0,4.0
27424,5.0,2.0
27425,4.0,2.0
27444,0.0,2.0
27445,2.0,2.0
27509,3.0,2.0
27510,3.0,2.0
27511,3.0,2.0
27609,4.0,3.0
27620,4.0,3.0
27621,4.0,3.0
27622,4.0,3.0
27630,3.0,3.0
27631,3.0,3.0
27646,3.0,2.0
27647,3.0,2.0
27653,4.0,2.0
27664,3.0,4.0
27665,3.0,4.0
27666,3.0,4.0
27667,3.0,4.0
27671,4.0,2.0
27672,5.0,2.0
27709,4.0,4.0
27710,4.0,3.0
27711,4.0,4.0
27712,4.0,4.0
27716,4.0,4.0
27717,4.0,4.0
27718,4.0,3.0
27719,4.0,4.0
27720,4.0,4.0
27721,4.0,4.0
27722,4.0,4.0
27723,4.0,4.0
27763,2.0,2.0
27766,3.0,2.0
27769,3.0,2.0
27770,3.0,2.0
27772,3.0,2.0
27773,3.0,2.0
27775,2.0,2.0
27778,3.0,2.0
27779,3.0,2.0
27780,2.0,2.0
27781,3.0,
27787,2.0,2.0
27810,2.0,2.0
27811,2.0,2.0
27812,2.0,
27813,3.0,2.0
27814,2.0,2.0
27822,3.0,2.0
27839,3.0,2.0
27840,3.0,2.0
27841,3.0,2.0
27842,3.0,2.0
27843,3.0,2.0
27844,3.0,2.0
27858,5.0,2.0
27859,5.0,2.0
27860,5.0,2.0
