,labelSrNd
80237,4
80238,1
80239,3
80279,3
80280,4
80312,4
80314,4
80341,4
80345,4
80357,3
80360,3
80361,4
80386,1
80387,1
80388,4
80392,3
80393,3
80404,1
80405,1
80414,3
80448,3
80449,3
80450,4
80451,4
80454,3
80455,2
80458,3
80459,4
80460,4
80461,3
80478,4
80479,4
80497,3
80499,3
80500,3
80501,4
80502,4
80504,3
80511,4
80512,3
80518,3
80519,3
80520,3
80681,2
80690,3
80692,3
80694,3
80695,2
80696,2
80714,2
80744,2
80746,2
80749,3
80751,3
80929,2
80930,2
80931,2
80932,2
80933,2
80984,2
80985,2
80986,2
80987,2
80988,2
80989,2
80990,2
81253,3
81350,3
81351,2
81352,3
81353,2
81355,3
81390,4
81391,4
81489,2
81490,2
81491,2
81493,3
81494,2
81495,2
81561,4
81563,4
81564,1
81565,1
81567,4
81568,4
81570,1
81571,4
81574,4
81575,3
81576,4
81579,1
81580,1
81581,1
81582,1
81585,1
81588,1
81589,4
81592,4
81594,1
81595,4
81598,1
81599,4
81601,4
81604,4
81605,4
81606,4
81608,4
81611,4
81613,3
81614,4
81615,4
81616,4
81618,4
81619,4
81621,4
81622,1
81623,4
81625,4
81626,1
81627,4
81628,4
81629,3
81630,3
81631,4
81632,1
81633,3
81635,4
81636,4
81638,4
81639,4
81640,4
81641,4
81642,4
81643,4
81644,4
81647,4
81648,4
81650,4
81652,4
81810,2
81820,2
81919,4
81922,3
81926,4
81930,3
81960,4
81964,4
82223,2
82224,4
82226,3
82227,1
82228,4
82232,1
82233,3
82234,1
82239,2
82240,1
82297,4
82298,1
82299,1
82548,4
82549,3
82556,3
82560,4
82565,4
82572,4
82575,3
82577,3
82578,4
82579,4
82580,4
82581,4
82584,4
82587,4
82588,4
82589,4
82592,4
82597,2
82598,4
82601,4
82603,4
82604,1
82607,4
82610,3
82611,2
82617,2
82625,4
82633,4
82637,3
82672,4
82673,4
82674,4
82675,4
82678,2
82679,4
82680,1
82684,1
82689,4
82691,1
82694,1
82699,1
82701,1
82703,1
82709,1
82710,1
82711,1
82714,1
82718,4
82723,1
82724,1
82725,1
82727,1
82730,1
82732,4
82737,4
82738,3
82743,4
82747,4
82750,4
82752,1
82753,4
82754,4
82756,3
82757,3
82758,4
83088,3
83095,4
83099,4
83100,1
83106,3
83107,3
83108,3
83109,4
83110,3
83111,3
83112,4
83113,4
83114,4
83115,2
83116,3
83117,4
83125,1
83126,4
83128,4
83131,4
83158,1
83159,1
83160,1
83188,2
83189,3
83206,3
83212,4
83213,4
83214,3
83215,2
83222,4
83233,2
83243,4
83278,1
83279,1
83280,1
83281,1
83282,1
83283,1
83284,1
83285,1
83286,4
83287,4
83288,1
83289,1
83290,1
83291,1
83292,1
83318,4
83329,4
83334,4
83338,3
83347,3
83348,3
83359,4
83366,4
83367,3
83368,3
83370,4
83372,3
83373,3
83452,1
83502,4
83504,3
83506,4
83508,2
83511,2
83512,2
83517,4
83518,2
83519,3
83521,3
83523,2
83524,2
83529,3
83530,4
83542,4
83553,3
83556,3
83564,3
83565,3
83583,1
83586,1
83587,4
83588,1
83591,1
83592,4
83593,1
83595,1
83597,4
83598,4
83600,1
83602,1
83603,1
83606,4
83639,4
83640,1
83643,4
83645,1
83703,4
83728,4
83729,4
83730,4
83731,4
83732,4
83733,1
83734,4
83735,4
83736,4
83737,4
83738,4
83739,4
83740,4
83741,4
83757,2
83758,4
83777,4
83779,4
83780,4
83781,4
83790,3
83811,3
83876,2
83878,3
83879,3
83880,3
83889,2
83899,4
83900,4
83901,4
83902,4
83903,1
83904,4
83905,4
83957,4
83968,4
83973,4
84002,4
84089,4
84091,4
84107,4
84151,4
84200,4
84262,4
84298,4
84301,4
84331,4
84367,4
84382,2
84395,3
84397,3
84399,3
84407,1
84419,4
84424,2
84428,4
84438,2
84444,3
84455,1
84459,4
84460,4
84461,4
84462,4
84463,3
84464,4
84465,4
84466,4
84467,4
84468,4
84469,4
84470,2
84471,4
84472,3
84473,3
84474,4
84475,2
84476,3
84477,2
84478,4
84479,4
84480,4
84481,4
84482,3
84538,1
84540,4
84541,4
84542,1
84543,4
84544,4
84545,4
84546,4
84547,2
84548,4
84549,2
84550,4
84551,1
84552,3
84553,2
84554,4
84555,3
84556,4
84563,2
84607,2
84608,2
84646,3
84730,2
84732,2
84761,4
84765,4
84792,4
84793,4
84794,1
84795,1
84796,1
84797,4
84798,4
84799,4
84800,4
84802,4
84803,4
84804,4
84805,1
84806,4
84811,4
84812,4
84813,1
84814,4
84815,3
84816,4
84817,3
84819,4
84822,4
84824,4
84826,2
84829,2
84832,4
84835,4
84836,4
84837,4
84838,4
84839,4
84840,4
84841,4
84842,4
84934,4
84939,4
85103,3
85125,3
85126,4
85260,2
85261,2
85270,1
85282,1
85283,1
85288,4
85289,3
85290,3
85298,1
85300,1
85301,1
85303,1
85320,1
85324,1
85330,2
85331,3
85332,4
85333,4
85334,2
85335,2
85341,3
85342,3
85343,3
85345,2
85346,3
85347,3
85348,2
85349,3
85350,2
85351,2
85352,3
85354,3
85356,3
85357,3
85358,2
85359,3
85360,3
85361,3
85362,3
85407,3
85408,3
85409,3
85410,3
85851,4
85852,3
85881,4
85883,3
85884,3
85885,4
85887,3
85888,4
85932,4
86012,3
86013,3
86017,2
86029,2
86038,2
86039,2
86041,2
86042,2
86043,2
86045,2
86049,2
86052,2
86054,2
86055,2
86057,2
86060,2
86061,2
86062,2
86063,2
86069,2
86070,2
86071,2
86101,2
86106,2
86115,3
86116,2
86117,3
86118,3
86154,2
86155,2
86156,2
86157,2
86172,2
86175,2
86178,2
86184,2
86185,2
86187,2
86188,2
86190,2
86196,2
86198,2
86200,2
86203,2
86204,2
86210,2
86223,2
86264,2
86265,2
86273,2
86277,2
86281,2
86283,2
86287,2
86288,3
86289,3
86291,3
86294,2
86355,2
86356,3
86359,2
86360,2
86361,2
86386,2
86387,2
86388,2
86389,2
86390,2
86391,2
86392,2
86393,2
86394,2
86423,2
86425,2
86426,2
86427,2
86430,2
86431,2
86432,2
86435,2
86438,2
86452,2
86479,2
86480,2
86530,2
86536,3
86537,3
86544,2
86548,2
86563,2
86564,2
86601,2
86602,2
86608,2
86611,2
86613,2
86617,2
86619,2
86622,2
86628,2
86629,2
86630,2
86647,2
86662,2
86663,4
86664,3
86689,1
86690,4
86691,0
86884,3
86892,1
86893,1
86924,1
86925,1
86926,1
86944,1
86951,1
86961,1
86962,1
86975,1
86981,4
86983,1
86984,1
86985,1
86987,1
86990,1
86991,1
86992,1
86993,1
86994,1
86995,4
86996,1
86997,1
86998,4
86999,1
87000,4
87011,1
87013,1
87016,1
87017,1
87018,1
87027,4
87032,4
87033,4
87038,4
87060,4
87072,4
87073,4
87074,4
87075,4
87076,4
87077,4
87078,4
87079,4
87080,4
87081,4
87085,3
87086,3
87087,3
87088,2
87089,3
87090,3
87091,3
87092,3
87093,3
87094,2
87095,2
87096,3
87097,3
87098,3
87099,4
87100,3
87101,3
87103,4
87104,4
87127,3
87128,4
87130,3
87131,4
87133,1
87137,1
87138,0
87139,0
87141,1
87142,1
87143,1
87162,1
87190,4
87191,4
87274,3
87299,3
87316,2
87317,2
87355,4
87497,1
87500,4
87501,4
87502,4
87527,1
87529,1
87530,1
87533,1
87534,1
87535,1
87538,1
87539,1
87562,4
87602,2
87605,3
87608,4
87610,4
87613,3
87616,4
87617,3
87625,3
87628,3
87629,4
87632,3
87633,4
87635,4
87637,4
87659,4
87664,4
87665,4
87666,4
87667,4
87668,4
87686,1
87687,1
87689,1
87690,1
87691,1
87694,1
87695,1
87696,1
87697,1
87699,1
87700,4
87701,1
87702,1
87703,1
87704,1
87705,1
87708,2
87709,2
87719,2
87725,2
87730,3
87731,3
87737,3
87740,2
87742,2
87749,2
87754,1
87755,3
87756,2
87757,2
87767,4
87769,4
87771,3
87774,3
87775,3
87779,3
87780,4
87781,2
87795,4
87796,4
87797,4
87798,4
87799,4
87800,4
87801,4
87802,4
87815,2
87816,4
87817,4
87818,4
87848,3
87849,3
87850,4
87854,1
87855,1
87856,1
87857,1
87861,1
87862,4
87863,4
87873,3
87878,3
87885,4
87889,4
87890,3
87894,1
87895,4
87899,4
87901,4
87902,4
87903,3
87904,4
87905,1
87937,3
87938,2
87939,3
87946,3
87947,4
87948,3
87949,4
87950,4
87952,3
87953,3
87954,3
87955,3
87956,2
87958,3
87959,3
87963,2
87965,3
87966,3
87967,4
87968,3
87969,3
87970,2
87971,2
88006,2
88011,4
88012,3
88013,4
88014,3
88015,4
88016,4
88017,4
88018,4
88019,4
88020,4
88021,3
88023,3
88024,3
88025,2
88026,4
88033,2
88034,2
88038,2
88039,3
88041,3
88043,2
88044,2
88045,2
88046,2
88047,2
88048,2
88049,2
88050,2
88051,3
88052,3
88053,4
88056,3
88059,3
88060,3
88062,3
88066,2
88173,3
88185,4
88186,3
88194,4
88196,4
88197,4
88200,4
88201,3
88202,3
88203,3
88204,3
88205,3
88303,3
88304,3
88308,4
88309,4
88311,4
88313,4
88315,4
88317,3
88318,3
88321,4
88325,4
88327,3
88328,3
88385,3
88386,4
88445,3
88446,3
88450,4
88459,3
88462,3
88465,4
88466,4
88467,4
88468,4
88469,3
88470,3
88471,3
88472,4
88473,4
88474,4
88475,4
88476,4
88477,4
88479,3
88480,3
88481,3
88482,3
88483,3
88484,3
88485,3
88488,3
88489,3
88490,4
88494,3
88495,3
88496,3
88497,1
88499,2
88500,2
88502,2
88505,2
88506,2
88523,2
88524,2
88525,2
88526,2
88527,2
88528,3
88548,3
88557,3
88570,3
88593,3
88594,3
88595,3
88596,3
88597,3
88598,3
88599,3
88600,3
88601,3
88602,3
88603,3
88604,3
88605,3
88606,3
88607,3
88608,3
88609,3
88610,3
88611,3
88612,3
88614,3
88618,3
88621,3
88622,3
88623,3
88624,4
88626,3
88627,4
88628,3
88629,3
88632,2
88633,2
88634,2
88635,2
88636,2
88637,2
88639,2
88640,3
88641,3
88642,3
88643,2
88644,2
88647,2
88648,3
88650,3
88656,2
88658,2
88659,2
88660,2
88662,2
88663,3
88664,3
88665,3
88666,2
88675,2
88676,3
88678,1
88685,2
88686,2
88688,3
88689,2
88692,2
88700,3
88703,3
88705,3
88726,3
88727,3
88728,3
88729,3
88730,3
88731,3
88732,3
88733,3
88734,2
88735,3
88736,3
88739,3
88741,3
88743,2
88748,3
88749,3
88752,3
88754,3
88755,2
88758,3
88760,3
88761,3
88762,3
88763,3
88764,3
88765,3
88774,3
88776,3
88777,3
88778,3
88799,3
88800,3
88801,2
88803,3
88811,2
88813,3
88814,2
88815,3
88817,3
88825,3
88826,4
88871,2
88873,2
88876,4
88878,2
88880,2
88881,2
88882,2
88883,2
88885,2
88893,2
88894,2
88920,2
88921,2
88922,2
88923,2
88924,2
88926,3
88929,2
88932,2
88933,3
88935,3
88936,4
88937,2
88938,2
88939,2
88940,2
88941,1
88943,4
88949,1
88950,1
88954,1
88955,1
88959,4
88960,1
88963,1
88964,1
88965,1
88968,1
88970,1
88974,1
88976,1
88977,1
88984,1
88986,1
88995,1
88998,1
88999,1
89000,4
89031,3
89032,4
89033,4
89041,4
89042,4
89051,4
89057,4
89058,4
89066,4
89071,4
89073,4
89074,4
89075,4
89076,4
89086,4
89088,4
89099,4
89110,4
89127,4
89154,1
89157,1
89167,1
89168,1
89169,3
89170,4
89171,1
89172,1
89174,1
89175,1
89176,1
89200,1
89201,1
89203,4
89205,1
89348,1
89349,1
89350,1
89480,1
89481,1
89560,2
89561,2
89575,3
89576,2
89596,4
89627,2
89628,2
89629,3
89630,2
89635,3
89637,3
89638,3
89639,3
89642,2
89649,4
89653,3
89654,3
89655,2
89657,2
89658,3
89663,2
89665,2
89667,2
89680,2
89681,2
89682,2
89683,2
89685,2
89696,2
89704,3
89708,3
89709,3
89711,3
89712,3
89717,3
89725,3
89726,3
89729,3
89732,2
89733,2
89738,3
89740,2
89771,2
89773,3
89775,3
89784,2
89795,2
89796,2
89797,2
89798,2
89804,2
89815,2
89816,2
89817,2
89818,2
89821,3
89823,3
89824,3
89827,3
89830,2
89834,2
89835,2
89836,2
89838,2
89839,2
89843,2
89849,2
89850,2
89851,2
89852,2
89853,2
89859,2
89861,2
89863,2
89864,2
89871,2
89878,2
89879,2
89883,2
89892,2
89893,2
89896,2
89918,4
89978,4
89979,3
89980,3
89988,3
89989,3
90006,1
90007,4
90008,4
90014,4
90018,1
90019,4
90020,4
90034,4
90068,4
90069,4
90101,2
90102,2
90107,2
90110,2
90234,2
90235,2
90262,3
90264,3
90272,3
90274,3
90277,2
90972,2
90974,3
90977,2
90979,2
91033,3
91034,2
91046,2
91048,3
91063,2
91065,2
91066,2
91068,2
91069,3
91070,3
91072,2
91073,2
91074,2
91075,2
91076,2
91077,2
91607,2
91613,2
91616,2
91618,3
91621,2
91622,2
91623,2
91634,2
91654,2
91655,2
91656,2
91657,4
91658,3
91666,3
91668,2
91669,2
91670,2
91671,2
91676,4
91678,3
91679,3
91680,2
91681,3
91686,4
91687,2
91688,2
91735,2
91737,3
91971,2
91972,2
91981,2
91989,1
91990,1
91991,1
92046,4
92047,4
92048,4
92099,1
92100,1
92101,1
92102,1
92103,1
92104,1
92105,1
92106,4
92107,1
92108,4
92112,1
92113,1
92114,1
92115,1
92116,1
92154,4
92163,4
92224,4
92225,4
92267,4
92272,4
92273,4
92274,4
92299,4
92305,4
92307,4
92308,3
92309,3
92310,3
92311,3
92312,4
92313,3
92314,3
92315,3
92316,3
92317,3
92318,4
92439,0
92494,3
92495,3
92497,3
92498,3
92506,4
92507,3
92512,3
92513,3
92514,3
92515,3
92559,4
92573,3
92575,3
92580,1
92588,2
92594,3
92598,3
92606,4
92610,3
92653,3
92654,3
92655,4
92664,3
92668,3
92669,3
92672,3
92673,3
92676,4
92718,3
92719,3
92724,3
92726,3
92727,3
92736,4
92737,3
92738,3
92739,3
92760,3
92761,3
92762,3
92763,3
92764,3
92765,3
92766,3
92802,3
92803,3
92804,3
92805,3
92806,3
92807,3
92808,3
92809,3
92822,3
92830,1
92831,1
92835,4
92841,4
92845,4
92851,4
92852,1
92853,1
92854,4
92858,4
92861,4
92862,4
92863,4
92864,4
92865,4
92866,4
92867,4
92868,4
92869,4
92876,4
92877,4
92878,4
92879,4
92880,4
92881,3
92882,4
92883,4
92884,4
92885,3
92887,4
92888,4
92889,4
92890,4
92891,4
92897,4
92899,4
92901,4
92902,4
92904,4
92905,4
92908,4
92909,4
92917,4
92924,4
92928,4
92930,3
92931,4
92932,4
92933,3
92935,4
92936,4
92937,4
92938,4
92940,4
92952,4
92955,4
92970,4
93054,2
93055,2
93060,3
93061,3
93065,3
93066,3
93067,3
93068,4
93069,3
93070,3
93071,3
93072,3
93077,2
93081,3
93096,2
93098,2
93099,2
93131,1
93132,1
93134,1
93135,1
93136,1
93137,1
93138,1
93139,1
93140,1
93142,1
93143,1
93144,1
93145,1
93146,1
93147,1
93149,1
93167,1
93168,1
93171,1
93172,1
93174,1
93176,1
93178,1
93179,1
93180,1
93286,4
93287,4
93290,4
93294,4
93312,3
93319,4
93320,4
93328,4
93333,2
93334,2
93335,3
93336,3
93337,3
93348,4
93349,3
93350,4
93363,2
93364,2
93365,2
93375,3
93377,4
93378,3
93402,4
93407,2
93408,4
93430,4
93434,4
93436,4
93443,4
93444,4
93449,4
93450,4
93451,4
93457,4
93467,3
93468,3
93469,3
93471,3
93473,3
93475,3
93476,3
93477,3
93480,3
93483,3
93484,3
93485,3
93497,3
93501,3
93502,2
93508,2
93509,2
93511,2
93521,2
93524,2
93526,3
93527,3
93529,3
93531,3
93532,2
93533,2
93552,4
93553,4
93555,3
93556,3
93557,3
93575,3
93576,3
93579,3
93580,3
93589,4
93591,3
93593,3
93594,3
93596,3
93597,3
93598,3
93601,3
93602,3
93606,3
93607,3
93619,3
93699,3
93700,3
93701,2
93702,3
93704,2
93711,3
93712,2
93715,3
93716,3
93737,2
93738,2
93739,2
93740,2
93747,3
93748,3
93749,3
93772,3
93778,3
93784,3
93790,3
93793,3
93794,3
93795,3
93815,4
93821,3
93828,2
93829,2
93830,2
93832,3
93833,3
93844,4
93845,4
93846,4
93847,4
93848,3
93870,4
93871,4
93873,3
93874,3
93875,3
93876,3
93877,3
93878,3
93879,3
93880,3
93881,3
93884,2
93885,4
93886,3
93890,3
93897,4
93898,4
94574,3
94575,3
94576,3
94577,2
94578,3
94579,3
94580,3
94581,3
94582,2
94583,3
94584,3
94585,2
94846,2
94847,3
94947,2
94948,1
94955,2
94957,2
95203,0
95629,1
95630,1
95633,2
95634,2
95638,2
95639,2
95642,2
95644,2
95646,0
95648,2
95649,2
95650,2
95651,2
95652,2
95653,2
95664,2
95665,2
95670,2
95671,2
95673,3
95674,2
95678,3
95685,2
95691,3
95697,2
95699,2
95704,2
95705,2
95706,2
95707,2
95708,2
95709,2
95713,2
95715,2
95718,2
95720,2
95724,2
95728,2
95729,2
95730,2
95731,2
95732,2
95733,2
95734,2
95735,2
95736,2
95737,2
95738,2
95739,2
95740,2
95741,2
95742,2
95743,2
95744,4
95762,2
95763,2
95765,2
95768,2
95770,2
95774,2
95775,3
95777,2
95801,2
95802,2
95818,4
95819,4
95820,4
95822,4
95823,4
95824,4
95826,3
95827,4
95829,4
95830,4
95833,4
95835,3
95838,3
95840,3
95842,4
95843,3
95846,3
95849,3
95850,3
95854,3
95855,3
95856,4
95858,4
95859,4
95862,4
95872,4
95875,2
95877,2
95880,2
95922,4
95926,4
95932,4
95937,4
95944,1
95947,4
95948,4
95949,1
95950,4
95951,4
95957,4
95960,1
95961,1
95988,4
95991,4
96041,4
96042,4
96047,4
96048,4
96160,1
96170,1
96171,1
96213,4
96215,1
96216,4
96223,1
96350,4
96353,4
96359,1
96360,1
96363,1
96364,1
96367,1
96370,1
96371,4
96454,4
96455,4
96456,1
96457,4
96458,4
96491,3
96494,3
96495,3
96497,3
96498,3
96499,3
96501,3
96508,3
96509,3
96510,3
96511,3
96512,3
96576,3
96578,3
96587,3
96589,4
96592,4
96639,3
96640,4
96641,4
96642,3
96656,4
96657,1
96666,1
96669,4
96670,2
96674,4
96676,4
96677,4
96680,4
96683,4
96684,4
96689,4
96692,4
96711,4
96713,4
96715,4
96716,4
96718,1
96730,4
96743,4
96744,4
96745,4
96766,4
96775,4
96776,4
96797,4
96803,1
96806,3
96833,4
96834,4
96835,4
96836,1
96840,1
96842,3
96844,2
96896,3
96900,3
96931,3
96932,3
96933,3
96934,3
96935,3
96936,3
96937,3
96939,3
96948,1
96949,1
96952,1
96953,1
96957,2
96958,2
96961,4
96962,4
96963,4
96965,1
96966,1
97302,3
97315,2
97316,2
97317,2
97398,4
97400,4
97404,2
97406,4
97407,2
97416,4
97424,4
97425,4
97427,4
97429,4
97434,4
97435,3
97438,4
97439,4
97443,4
97444,3
97446,4
97450,4
97451,4
97452,3
97453,3
97454,3
97455,3
97457,3
97458,3
97460,3
97462,3
97463,3
97469,3
97516,2
97549,1
97563,3
97582,3
97583,2
97594,4
97595,1
97596,1
97597,4
97598,2
97601,2
97602,2
97603,2
97604,2
97606,2
97607,2
97628,4
97632,2
97634,2
97636,3
97637,2
97639,2
97647,1
97648,1
97673,4
97674,4
97704,3
97709,3
97723,3
97724,3
97726,3
97732,3
97742,3
97743,3
97744,2
97748,3
97749,3
97750,3
97751,3
97753,4
97754,4
97758,4
97759,3
97760,3
97763,3
97764,4
97765,3
97766,3
97871,1
97872,2
97873,2
97875,2
97876,2
99108,4
99117,4
99119,2
99123,2
99131,2
99244,3
99247,4
99249,4
99264,1
99266,1
99273,1
99277,4
99278,4
99279,3
99280,3
99291,1
99294,4
99300,4
99301,3
99307,4
99308,3
99315,4
99321,2
99322,4
99323,4
99324,2
99325,4
99326,4
99327,2
99328,2
99329,2
99330,4
99331,2
99332,2
99333,4
99334,4
99335,4
99336,2
99337,4
99338,4
99339,4
99340,4
99341,4
99358,4
99359,4
99360,4
99361,2
99362,4
99363,4
99364,4
99365,4
99366,4
99367,2
99385,3
99386,4
99399,3
99403,3
99404,4
99405,4
99408,4
99410,3
99413,3
99416,3
99423,4
99426,4
99428,3
99431,1
99434,4
99435,3
99439,4
99440,4
99444,4
99445,3
99446,3
99450,3
99452,3
99454,4
99457,3
99458,3
99462,3
99465,2
99466,4
99469,3
99471,3
99472,4
99478,3
99481,3
99501,2
99502,2
99523,2
99559,2
99560,2
99561,2
99735,4
99736,4
99737,4
99738,4
99739,3
99740,4
99741,4
99775,4
99781,4
99782,4
99783,4
99785,4
99786,4
99790,4
100131,2
100133,2
100382,4
100383,4
100384,4
100385,4
100386,4
100387,4
100388,4
100389,4
100390,4
100391,4
100392,4
100393,4
100394,4
100566,3
100806,2
100807,3
100809,2
100811,2
100812,4
100813,2
100814,3
100858,4
100885,2
100887,2
100892,2
100926,2
100927,2
100928,2
100929,2
100930,2
100931,2
100932,2
100933,2
100951,2
100960,2
100981,3
100994,2
101007,2
101263,2
101264,2
101331,2
101332,2
101333,2
101376,2
101377,2
101378,2
101379,2
101380,2
101381,2
101384,2
101385,2
101386,2
101387,2
101388,2
101390,2
101391,2
101392,2
101394,2
101395,3
101396,4
101397,2
101398,2
101523,4
101524,4
101525,4
101526,4
101527,4
101528,4
101563,4
101564,4
101579,4
101581,4
101583,3
101584,3
101585,4
101586,4
101587,4
101589,4
101590,4
101593,4
101594,3
101595,3
101596,3
101611,3
101778,2
101779,1
101780,2
101781,3
101782,3
101783,1
101784,3
101785,3
101786,3
101787,2
101788,2
101789,2
101790,3
101791,3
101846,0
101847,1
101848,3
101849,1
101850,4
101851,4
101852,3
240414,4
240415,4
240622,4
240625,4
240626,4
240631,4
240632,4
240633,4
240634,4
240635,4
240636,4
240637,4
240638,4
240639,4
240640,4
240641,4
240642,4
240643,4
240644,4
240645,4
240819,1
240820,4
240821,4
240822,4
240855,4
240856,4
240857,3
240858,4
240859,4
240860,4
240861,4
240862,4
240863,4
240864,4
240865,3
240894,1
240902,3
240903,3
240904,3
240905,3
240906,3
240951,4
240952,4
240953,4
240971,1
240975,1
240976,1
240978,1
240980,1
240981,1
240983,1
240986,1
240987,3
240989,1
240990,1
240998,1
241036,4
241037,4
241207,4
241209,4
241210,1
241212,4
241213,1
241217,1
241218,1
241320,4
241321,4
241322,4
241323,4
241324,4
241325,4
241407,3
241409,3
241410,3
241527,2
241528,2
241529,2
241530,2
241531,2
241532,2
241533,3
241822,3
241823,3
241824,3
241825,3
241826,4
241827,4
241828,4
242014,1
242016,1
242017,1
242018,1
242019,1
242020,1
242021,1
242022,1
242026,1
242027,1
242029,1
242032,1
242033,1
242036,1
242037,1
242038,4
242039,1
242040,1
242041,1
243445,4
243446,4
243447,4
243448,4
243449,4
243451,4
243453,4
243454,4
243455,4
243456,4
243473,3
243474,3
243476,4
243481,3
244187,2
244441,4
244443,1
244500,4
244531,4
244536,4
244540,4
244542,4
244546,4
244549,4
244552,4
244558,4
244559,1
244560,1
244561,4
244562,4
244563,4
244564,4
244565,1
244566,4
244567,4
244568,1
244569,1
244570,1
244571,1
244572,1
244573,1
244575,4
244576,1
244577,1
244578,1
244579,1
244580,1
244581,1
244582,1
244583,1
244586,4
244587,1
244588,1
244589,1
244590,1
244591,4
244593,4
244594,4
244595,4
244596,4
244597,1
244598,4
244599,4
244600,4
244601,4
244602,4
244603,4
244604,1
244605,1
244606,1
244607,1
244608,1
245106,3
245107,3
245108,3
245109,3
245404,4
245405,4
245406,4
245407,4
245408,4
245428,4
245564,1
245568,4
245569,4
245574,4
245578,4
245585,4
245586,4
245594,1
245599,1
245601,1
245610,1
245611,4
245612,4
245616,4
245617,1
245620,4
245654,4
245655,4
245656,4
245657,4
245658,4
245659,4
245660,4
245662,4
245663,4
245665,3
245666,4
246135,1
246136,1
246137,4
246138,4
246139,1
246140,4
246141,4
246142,4
246143,4
246144,4
246145,4
246146,4
246147,3
246148,4
246528,4
246529,4
246530,4
246531,4
246532,4
246533,4
246537,4
246541,4
246887,3
246888,1
246889,4
246890,3
246891,3
246892,3
246893,3
246894,2
246895,3
246896,4
246898,4
246899,4
246900,4
246901,3
246902,4
246903,4
246904,3
246905,3
246906,3
246907,3
247719,3
248194,2
248195,2
248196,2
248197,4
248198,3
248199,2
248200,2
248201,3
248202,3
248203,3
248204,4
248205,4
248206,3
248229,4
248230,1
248233,4
248234,1
248314,4
248315,3
248317,4
248318,4
248319,4
248321,4
248323,3
248329,4
248330,4
248331,4
248332,4
248333,1
248334,4
248335,4
248336,4
248337,4
248338,4
248339,4
248340,4
248341,4
248342,4
248343,1
248344,1
248345,4
248346,4
248347,4
248348,4
248349,4
248359,3
248360,3
248361,3
248362,3
248363,3
248364,3
248365,3
248366,3
248369,4
248370,1
248371,1
248372,4
248373,4
248376,3
248377,3
248378,3
248381,3
248383,4
248385,4
248386,4
248387,4
248389,4
248390,4
248391,4
248392,3
248393,3
248394,3
248401,3
248402,4
248404,3
248405,3
248410,3
248411,3
248582,4
248583,4
248584,4
249112,4
249118,4
249119,4
249120,4
249121,4
249122,4
249123,4
249125,4
249126,4
249127,4
249128,4
249129,4
249130,4
249131,4
249132,4
249133,4
249134,4
249135,4
249136,4
249137,1
249138,1
249140,1
249141,1
249142,4
249143,4
249144,4
249145,4
249146,3
249147,4
249148,4
249149,4
249150,4
249151,4
249152,4
249153,4
249154,4
249155,4
249280,3
249281,4
249282,4
249283,4
249284,4
250007,4
251266,4
251339,2
251340,2
251345,2
251346,2
251347,2
251348,2
251349,2
251350,2
251351,2
251352,2
251353,2
251354,2
251355,2
251367,3
251368,3
251369,3
251398,2
251399,2
251408,3
251412,2
251413,3
251417,3
251419,2
251421,2
251426,2
251428,2
251433,2
251434,2
251435,3
251437,3
251438,2
251439,3
251440,3
251452,4
251535,4
251536,4
251537,3
251538,4
251539,3
251540,3
251546,3
251547,4
251548,3
251549,2
251550,2
251553,2
251554,3
251555,4
251556,4
251557,3
251600,2
251634,3
251635,1
251636,1
251637,4
251638,4
251639,4
251640,1
251641,4
251642,4
251643,1
251644,1
251645,4
251646,4
251647,4
251648,4
251649,4
251650,4
251651,4
251652,4
251653,4
251660,4
251661,4
251662,4
251663,4
251678,2
251681,2
251682,2
251683,3
251684,1
251699,1
251700,1
251701,1
251711,1
251713,4
251715,1
251716,1
251717,1
251915,1
251916,1
251918,1
251919,3
251920,2
251921,2
251922,2
251923,2
251924,2
251925,4
251926,4
251927,3
251928,2
251929,2
251930,3
251931,3
251932,2
251933,3
251934,3
251935,4
251936,4
251937,4
251938,4
251939,4
251940,4
251941,4
251942,4
251943,4
251944,4
251945,4
251946,3
251947,3
251948,3
251949,3
251950,3
251951,3
251952,3
251953,3
251954,2
251955,3
251956,3
251957,3
251958,3
251959,3
251960,2
251961,3
251962,4
251963,4
251964,4
251965,4
251966,4
251967,4
251968,4
251969,4
251970,3
251971,4
251972,3
251973,4
251974,4
251975,4
251976,4
251977,4
251978,4
251979,3
251980,4
251981,3
251982,3
251983,3
251984,3
251985,4
251986,3
251987,4
251988,4
251989,3
251990,3
251991,4
251992,4
251993,3
251994,3
251995,4
251996,2
251997,2
251998,2
251999,2
252000,2
252001,2
252002,2
252003,3
252004,4
252005,4
252006,4
252007,4
252008,4
252009,4
252010,4
252011,4
252012,4
252013,4
252014,4
252015,4
252016,4
252017,4
252018,4
252019,4
252020,4
252021,4
252022,3
252023,3
252024,3
252025,3
252026,4
252027,4
252028,3
252029,3
252030,3
252031,3
252032,3
252033,3
252034,3
252035,3
252036,3
252037,3
252038,3
252039,3
252040,3
252041,4
252042,4
252043,4
252044,4
252045,4
252046,4
252047,4
252048,4
252049,3
252050,4
252051,4
252052,4
252053,4
252054,3
252055,3
252056,3
252057,3
252058,3
252059,3
252060,3
252061,3
252062,3
252063,3
252064,3
252065,3
252066,3
252067,4
252068,4
252069,4
252070,4
