,labelSrNd
80237,2
80238,1
80239,2
80279,2
80280,4
80312,2
80314,2
80341,0
80345,4
80357,2
80360,2
80361,2
80386,1
80387,1
80388,4
80392,3
80393,2
80404,1
80405,1
80414,2
80448,2
80449,2
80450,0
80451,4
80454,2
80455,2
80458,2
80459,2
80460,2
80461,2
80478,4
80479,2
80497,2
80499,2
80500,2
80501,0
80502,0
80504,2
80511,2
80512,2
80518,2
80519,2
80520,2
80681,2
80690,2
80692,2
80694,2
80695,2
80696,2
80714,2
80744,2
80746,2
80749,2
80751,2
80929,0
80930,0
80931,0
80932,0
80933,0
80984,0
80985,0
80986,0
80987,0
80988,0
80989,0
80990,0
81253,2
81350,2
81351,2
81352,2
81353,2
81355,2
81390,2
81391,2
81489,2
81490,2
81491,2
81493,2
81494,2
81495,2
81561,2
81563,4
81564,1
81565,1
81567,4
81568,2
81570,1
81571,0
81574,2
81575,2
81576,2
81579,1
81580,1
81581,1
81582,1
81585,1
81588,1
81589,0
81592,0
81594,1
81595,4
81598,1
81599,1
81601,0
81604,4
81605,0
81606,0
81608,4
81611,2
81613,2
81614,2
81615,2
81616,0
81618,4
81619,4
81621,0
81622,1
81623,0
81625,0
81626,1
81627,2
81628,2
81629,2
81630,2
81631,2
81632,1
81633,2
81635,4
81636,4
81638,2
81639,1
81640,4
81641,4
81642,4
81643,2
81644,2
81647,4
81648,4
81650,4
81652,4
81810,2
81820,2
81919,2
81922,2
81926,2
81930,3
81960,0
81964,4
82223,2
82224,2
82226,2
82227,1
82228,2
82232,1
82233,2
82234,1
82239,2
82240,1
82297,0
82298,0
82299,0
82548,4
82549,2
82556,2
82560,4
82565,2
82572,4
82575,2
82577,2
82578,4
82579,4
82580,4
82581,4
82584,1
82587,4
82588,4
82589,2
82592,0
82597,2
82598,0
82601,2
82603,0
82604,1
82607,2
82610,2
82611,2
82617,2
82625,4
82633,0
82637,2
82672,2
82673,2
82674,1
82675,2
82678,2
82679,0
82680,1
82684,1
82689,2
82691,1
82694,1
82699,1
82701,2
82703,0
82709,0
82710,0
82711,0
82714,1
82718,0
82723,1
82724,1
82725,1
82727,1
82730,1
82732,4
82737,0
82738,2
82743,2
82747,0
82750,0
82752,1
82753,4
82754,2
82756,2
82757,2
82758,2
83088,2
83095,4
83099,4
83100,1
83106,3
83107,3
83108,2
83109,2
83110,3
83111,3
83112,2
83113,2
83114,4
83115,2
83116,3
83117,2
83125,1
83126,4
83128,4
83131,1
83158,1
83159,1
83160,1
83188,2
83189,3
83206,2
83212,2
83213,2
83214,2
83215,2
83222,2
83233,2
83243,2
83278,1
83279,0
83280,1
83281,0
83282,0
83283,1
83284,1
83285,1
83286,4
83287,0
83288,1
83289,1
83290,1
83291,1
83292,0
83318,2
83329,2
83334,2
83338,2
83347,2
83348,2
83359,2
83366,2
83367,2
83368,3
83370,2
83372,3
83373,2
83452,1
83502,1
83504,2
83506,2
83508,2
83511,2
83512,2
83517,2
83518,2
83519,2
83521,3
83523,2
83524,2
83529,2
83530,2
83542,2
83553,2
83556,2
83564,2
83565,2
83583,0
83586,1
83587,2
83588,1
83591,1
83592,4
83593,1
83595,1
83597,4
83598,0
83600,1
83602,0
83603,0
83606,4
83639,0
83640,1
83643,4
83645,0
83703,2
83728,4
83729,2
83730,0
83731,1
83732,4
83733,1
83734,4
83735,0
83736,4
83737,0
83738,2
83739,0
83740,2
83741,4
83757,2
83758,4
83777,4
83779,4
83780,4
83781,4
83790,3
83811,2
83876,2
83878,2
83879,3
83880,2
83889,2
83899,1
83900,0
83901,0
83902,1
83903,1
83904,2
83905,4
83957,4
83968,0
83973,4
84002,4
84089,4
84091,4
84107,4
84151,4
84200,0
84262,0
84298,4
84301,4
84331,1
84367,2
84382,2
84395,2
84397,2
84399,2
84407,1
84419,0
84424,2
84428,2
84438,2
84444,3
84455,1
84459,4
84460,0
84461,4
84462,0
84463,2
84464,4
84465,4
84466,4
84467,0
84468,0
84469,4
84470,2
84471,4
84472,2
84473,3
84474,4
84475,2
84476,2
84477,2
84478,4
84479,2
84480,0
84481,0
84482,3
84538,1
84540,0
84541,2
84542,1
84543,4
84544,1
84545,4
84546,4
84547,2
84548,0
84549,2
84550,2
84551,1
84552,2
84553,2
84554,0
84555,2
84556,0
84563,2
84607,2
84608,2
84646,2
84730,2
84732,2
84761,0
84765,4
84792,0
84793,4
84794,1
84795,1
84796,1
84797,0
84798,4
84799,1
84800,4
84802,1
84803,4
84804,0
84805,1
84806,1
84811,2
84812,1
84813,1
84814,4
84815,2
84816,4
84817,2
84819,2
84822,2
84824,2
84826,2
84829,2
84832,2
84835,2
84836,1
84837,2
84838,4
84839,4
84840,4
84841,0
84842,0
84934,2
84939,2
85103,2
85125,2
85126,0
85260,2
85261,2
85270,0
85282,1
85283,1
85288,1
85289,2
85290,2
85298,1
85300,1
85301,1
85303,1
85320,1
85324,1
85330,2
85331,2
85332,4
85333,2
85334,2
85335,2
85341,2
85342,2
85343,2
85345,2
85346,2
85347,2
85348,2
85349,2
85350,2
85351,2
85352,2
85354,2
85356,2
85357,3
85358,2
85359,2
85360,2
85361,2
85362,2
85407,2
85408,2
85409,2
85410,2
85851,0
85852,2
85881,2
85883,2
85884,2
85885,2
85887,2
85888,2
85932,4
86012,2
86013,3
86017,2
86029,2
86038,2
86039,2
86041,2
86042,2
86043,2
86045,2
86049,2
86052,2
86054,2
86055,2
86057,2
86060,2
86061,2
86062,2
86063,2
86069,2
86070,2
86071,2
86101,2
86106,2
86115,2
86116,2
86117,2
86118,2
86154,2
86155,2
86156,2
86157,2
86172,2
86175,2
86178,2
86184,2
86185,2
86187,2
86188,2
86190,2
86196,2
86198,2
86200,2
86203,2
86204,2
86210,2
86223,2
86264,2
86265,2
86273,2
86277,2
86281,2
86283,2
86287,2
86288,2
86289,3
86291,2
86294,0
86355,2
86356,2
86359,2
86360,2
86361,2
86386,2
86387,2
86388,2
86389,2
86390,2
86391,2
86392,2
86393,2
86394,2
86423,2
86425,2
86426,2
86427,2
86430,2
86431,2
86432,2
86435,2
86438,2
86452,2
86479,2
86480,2
86530,2
86536,2
86537,2
86544,2
86548,2
86563,2
86564,2
86601,2
86602,2
86608,2
86611,2
86613,2
86617,2
86619,2
86622,2
86628,2
86629,2
86630,2
86647,2
86662,2
86663,2
86664,2
86689,0
86690,4
86691,0
86884,2
86892,1
86893,1
86924,1
86925,1
86926,1
86944,1
86951,1
86961,1
86962,1
86975,1
86981,1
86983,1
86984,1
86985,1
86987,1
86990,1
86991,1
86992,1
86993,1
86994,1
86995,1
86996,1
86997,1
86998,1
86999,1
87000,1
87011,1
87013,1
87016,1
87017,1
87018,1
87027,4
87032,4
87033,4
87038,4
87060,4
87072,4
87073,0
87074,4
87075,4
87076,4
87077,4
87078,4
87079,4
87080,4
87081,4
87085,2
87086,2
87087,2
87088,2
87089,3
87090,2
87091,3
87092,3
87093,2
87094,2
87095,2
87096,2
87097,3
87098,3
87099,2
87100,2
87101,2
87103,2
87104,2
87127,2
87128,2
87130,2
87131,2
87133,0
87137,0
87138,0
87139,0
87141,0
87142,0
87143,0
87162,1
87190,1
87191,1
87274,2
87299,2
87316,2
87317,2
87355,4
87497,1
87500,1
87501,1
87502,0
87527,1
87529,1
87530,1
87533,1
87534,1
87535,1
87538,1
87539,1
87562,2
87602,2
87605,2
87608,2
87610,4
87613,2
87616,2
87617,2
87625,2
87628,2
87629,4
87632,2
87633,0
87635,4
87637,0
87659,0
87664,2
87665,4
87666,0
87667,4
87668,1
87686,1
87687,1
87689,1
87690,1
87691,1
87694,1
87695,1
87696,1
87697,1
87699,1
87700,1
87701,1
87702,1
87703,1
87704,1
87705,1
87708,2
87709,2
87719,0
87725,2
87730,2
87731,3
87737,2
87740,2
87742,2
87749,2
87754,1
87755,2
87756,2
87757,2
87767,4
87769,4
87771,3
87774,2
87775,2
87779,3
87780,2
87781,2
87795,2
87796,2
87797,4
87798,4
87799,2
87800,2
87801,2
87802,4
87815,2
87816,2
87817,4
87818,2
87848,3
87849,3
87850,2
87854,1
87855,1
87856,1
87857,1
87861,1
87862,4
87863,4
87873,2
87878,2
87885,2
87889,2
87890,2
87894,0
87895,0
87899,2
87901,1
87902,0
87903,2
87904,1
87905,0
87937,3
87938,2
87939,2
87946,2
87947,2
87948,2
87949,2
87950,2
87952,2
87953,2
87954,3
87955,3
87956,2
87958,2
87959,2
87963,2
87965,2
87966,2
87967,2
87968,2
87969,3
87970,2
87971,2
88006,2
88011,2
88012,3
88013,2
88014,2
88015,2
88016,4
88017,0
88018,2
88019,2
88020,2
88021,2
88023,2
88024,2
88025,2
88026,2
88033,2
88034,2
88038,2
88039,2
88041,2
88043,2
88044,2
88045,2
88046,2
88047,2
88048,2
88049,2
88050,2
88051,3
88052,2
88053,2
88056,3
88059,3
88060,2
88062,2
88066,2
88173,3
88185,4
88186,3
88194,2
88196,2
88197,2
88200,2
88201,2
88202,2
88203,2
88204,2
88205,2
88303,3
88304,3
88308,2
88309,2
88311,2
88313,2
88315,2
88317,2
88318,2
88321,2
88325,2
88327,3
88328,3
88385,2
88386,2
88445,3
88446,3
88450,2
88459,3
88462,2
88465,2
88466,2
88467,2
88468,2
88469,3
88470,2
88471,3
88472,2
88473,2
88474,4
88475,4
88476,0
88477,4
88479,3
88480,3
88481,2
88482,2
88483,2
88484,3
88485,3
88488,3
88489,3
88490,2
88494,2
88495,2
88496,2
88497,1
88499,2
88500,2
88502,2
88505,2
88506,2
88523,2
88524,2
88525,2
88526,2
88527,2
88528,2
88548,3
88557,3
88570,2
88593,3
88594,2
88595,3
88596,3
88597,3
88598,3
88599,3
88600,3
88601,2
88602,3
88603,3
88604,3
88605,3
88606,3
88607,2
88608,2
88609,3
88610,3
88611,2
88612,2
88614,2
88618,2
88621,3
88622,2
88623,2
88624,2
88626,2
88627,2
88628,2
88629,2
88632,2
88633,2
88634,2
88635,2
88636,2
88637,2
88639,2
88640,2
88641,2
88642,2
88643,2
88644,2
88647,2
88648,2
88650,2
88656,2
88658,2
88659,2
88660,2
88662,2
88663,2
88664,2
88665,2
88666,2
88675,2
88676,3
88678,1
88685,2
88686,2
88688,2
88689,2
88692,2
88700,2
88703,2
88705,3
88726,2
88727,2
88728,2
88729,2
88730,2
88731,2
88732,2
88733,2
88734,2
88735,2
88736,2
88739,2
88741,2
88743,2
88748,2
88749,2
88752,2
88754,2
88755,2
88758,2
88760,2
88761,2
88762,2
88763,2
88764,2
88765,2
88774,2
88776,2
88777,2
88778,2
88799,2
88800,2
88801,2
88803,2
88811,2
88813,2
88814,2
88815,2
88817,2
88825,3
88826,2
88871,2
88873,2
88876,2
88878,2
88880,2
88881,2
88882,2
88883,2
88885,2
88893,0
88894,0
88920,2
88921,2
88922,2
88923,2
88924,2
88926,2
88929,2
88932,0
88933,2
88935,2
88936,2
88937,2
88938,2
88939,2
88940,2
88941,1
88943,4
88949,0
88950,0
88954,0
88955,1
88959,1
88960,1
88963,0
88964,0
88965,0
88968,0
88970,0
88974,1
88976,0
88977,0
88984,0
88986,1
88995,0
88998,1
88999,1
89000,2
89031,2
89032,1
89033,0
89041,2
89042,2
89051,2
89057,2
89058,2
89066,2
89071,2
89073,2
89074,2
89075,2
89076,2
89086,2
89088,0
89099,2
89110,2
89127,2
89154,1
89157,1
89167,1
89168,1
89169,2
89170,4
89171,1
89172,1
89174,1
89175,1
89176,1
89200,1
89201,1
89203,1
89205,1
89348,1
89349,1
89350,1
89480,0
89481,0
89560,2
89561,2
89575,2
89576,2
89596,2
89627,2
89628,2
89629,2
89630,2
89635,2
89637,3
89638,2
89639,2
89642,2
89649,2
89653,2
89654,2
89655,2
89657,2
89658,2
89663,2
89665,2
89667,2
89680,2
89681,2
89682,2
89683,2
89685,2
89696,2
89704,2
89708,2
89709,2
89711,3
89712,3
89717,2
89725,2
89726,2
89729,2
89732,2
89733,2
89738,2
89740,2
89771,2
89773,2
89775,2
89784,2
89795,2
89796,2
89797,2
89798,2
89804,2
89815,2
89816,2
89817,2
89818,2
89821,2
89823,2
89824,2
89827,2
89830,2
89834,2
89835,2
89836,0
89838,2
89839,2
89843,2
89849,2
89850,2
89851,2
89852,2
89853,2
89859,2
89861,2
89863,2
89864,2
89871,2
89878,2
89879,2
89883,2
89892,2
89893,2
89896,2
89918,2
89978,2
89979,2
89980,2
89988,2
89989,2
90006,1
90007,1
90008,2
90014,2
90018,1
90019,2
90020,2
90034,1
90068,2
90069,0
90101,2
90102,2
90107,2
90110,2
90234,2
90235,2
90262,2
90264,3
90272,2
90274,2
90277,2
90972,2
90974,2
90977,2
90979,2
91033,2
91034,2
91046,2
91048,2
91063,2
91065,2
91066,2
91068,2
91069,2
91070,3
91072,2
91073,2
91074,2
91075,2
91076,2
91077,2
91607,2
91613,2
91616,2
91618,2
91621,2
91622,2
91623,2
91634,2
91654,2
91655,2
91656,2
91657,2
91658,2
91666,2
91668,2
91669,2
91670,2
91671,2
91676,0
91678,2
91679,2
91680,2
91681,2
91686,2
91687,2
91688,2
91735,2
91737,2
91971,2
91972,2
91981,2
91989,1
91990,1
91991,1
92046,4
92047,0
92048,0
92099,1
92100,1
92101,1
92102,1
92103,1
92104,1
92105,1
92106,2
92107,1
92108,1
92112,1
92113,1
92114,1
92115,1
92116,1
92154,0
92163,0
92224,4
92225,2
92267,2
92272,4
92273,2
92274,2
92299,2
92305,2
92307,2
92308,3
92309,2
92310,2
92311,2
92312,2
92313,2
92314,2
92315,2
92316,2
92317,2
92318,2
92439,0
92494,2
92495,2
92497,3
92498,2
92506,2
92507,2
92512,3
92513,2
92514,2
92515,2
92559,0
92573,3
92575,2
92580,1
92588,2
92594,3
92598,2
92606,2
92610,2
92653,2
92654,2
92655,2
92664,2
92668,2
92669,2
92672,2
92673,2
92676,2
92718,2
92719,3
92724,2
92726,2
92727,3
92736,2
92737,2
92738,2
92739,2
92760,2
92761,3
92762,2
92763,3
92764,2
92765,3
92766,2
92802,3
92803,3
92804,2
92805,2
92806,2
92807,3
92808,3
92809,2
92822,2
92830,1
92831,1
92835,2
92841,2
92845,2
92851,2
92852,1
92853,1
92854,0
92858,4
92861,0
92862,0
92863,4
92864,2
92865,1
92866,2
92867,2
92868,2
92869,2
92876,2
92877,2
92878,2
92879,2
92880,2
92881,2
92882,2
92883,2
92884,2
92885,2
92887,4
92888,4
92889,0
92890,4
92891,4
92897,4
92899,0
92901,4
92902,0
92904,4
92905,4
92908,0
92909,4
92917,4
92924,4
92928,2
92930,2
92931,2
92932,2
92933,2
92935,2
92936,4
92937,2
92938,2
92940,0
92952,0
92955,2
92970,2
93054,2
93055,2
93060,2
93061,2
93065,2
93066,2
93067,2
93068,2
93069,2
93070,2
93071,2
93072,2
93077,2
93081,3
93096,2
93098,2
93099,2
93131,1
93132,1
93134,1
93135,1
93136,1
93137,1
93138,1
93139,1
93140,1
93142,1
93143,1
93144,1
93145,1
93146,1
93147,1
93149,1
93167,1
93168,1
93171,1
93172,1
93174,1
93176,1
93178,1
93179,1
93180,1
93286,1
93287,4
93290,4
93294,4
93312,2
93319,4
93320,4
93328,0
93333,2
93334,2
93335,2
93336,2
93337,2
93348,2
93349,2
93350,2
93363,2
93364,2
93365,2
93375,2
93377,2
93378,2
93402,4
93407,2
93408,0
93430,2
93434,2
93436,2
93443,2
93444,2
93449,2
93450,2
93451,2
93457,2
93467,2
93468,2
93469,2
93471,2
93473,2
93475,2
93476,2
93477,2
93480,2
93483,2
93484,2
93485,2
93497,2
93501,2
93502,2
93508,2
93509,2
93511,2
93521,2
93524,2
93526,2
93527,2
93529,2
93531,2
93532,2
93533,2
93552,2
93553,2
93555,2
93556,2
93557,2
93575,2
93576,2
93579,2
93580,3
93589,2
93591,2
93593,2
93594,2
93596,2
93597,2
93598,2
93601,2
93602,2
93606,2
93607,2
93619,2
93699,2
93700,2
93701,2
93702,2
93704,2
93711,2
93712,2
93715,2
93716,2
93737,2
93738,2
93739,2
93740,2
93747,2
93748,2
93749,2
93772,3
93778,3
93784,3
93790,3
93793,3
93794,2
93795,2
93815,2
93821,3
93828,2
93829,2
93830,2
93832,2
93833,2
93844,2
93845,2
93846,2
93847,2
93848,3
93870,2
93871,2
93873,3
93874,2
93875,3
93876,3
93877,2
93878,3
93879,3
93880,2
93881,3
93884,2
93885,2
93886,2
93890,3
93897,2
93898,2
94574,2
94575,2
94576,2
94577,2
94578,2
94579,2
94580,2
94581,2
94582,2
94583,2
94584,2
94585,2
94846,2
94847,3
94947,2
94948,0
94955,2
94957,2
95203,0
95629,1
95630,1
95633,2
95634,2
95638,2
95639,2
95642,2
95644,2
95646,0
95648,2
95649,2
95650,2
95651,2
95652,2
95653,2
95664,2
95665,2
95670,2
95671,2
95673,2
95674,2
95678,2
95685,2
95691,2
95697,2
95699,2
95704,2
95705,2
95706,2
95707,2
95708,2
95709,2
95713,2
95715,2
95718,2
95720,2
95724,2
95728,2
95729,2
95730,2
95731,2
95732,2
95733,2
95734,2
95735,2
95736,2
95737,2
95738,2
95739,2
95740,2
95741,2
95742,2
95743,2
95744,2
95762,2
95763,2
95765,2
95768,2
95770,2
95774,2
95775,2
95777,2
95801,2
95802,2
95818,2
95819,2
95820,2
95822,2
95823,2
95824,2
95826,3
95827,2
95829,2
95830,2
95833,2
95835,2
95838,2
95840,2
95842,2
95843,2
95846,3
95849,3
95850,2
95854,2
95855,2
95856,2
95858,2
95859,2
95862,2
95872,2
95875,2
95877,2
95880,2
95922,2
95926,2
95932,4
95937,2
95944,1
95947,1
95948,1
95949,1
95950,0
95951,2
95957,2
95960,1
95961,1
95988,0
95991,2
96041,2
96042,2
96047,2
96048,4
96160,0
96170,1
96171,1
96213,1
96215,1
96216,0
96223,1
96350,0
96353,1
96359,1
96360,1
96363,1
96364,1
96367,1
96370,1
96371,4
96454,0
96455,4
96456,1
96457,4
96458,4
96491,2
96494,2
96495,2
96497,2
96498,2
96499,2
96501,2
96508,2
96509,2
96510,2
96511,2
96512,2
96576,3
96578,2
96587,2
96589,4
96592,0
96639,2
96640,2
96641,4
96642,2
96656,4
96657,1
96666,1
96669,4
96670,2
96674,4
96676,4
96677,4
96680,4
96683,4
96684,4
96689,4
96692,4
96711,4
96713,0
96715,0
96716,1
96718,1
96730,4
96743,4
96744,4
96745,4
96766,0
96775,4
96776,4
96797,2
96803,1
96806,3
96833,4
96834,4
96835,2
96836,0
96840,0
96842,3
96844,2
96896,2
96900,2
96931,3
96932,2
96933,2
96934,2
96935,3
96936,2
96937,2
96939,2
96948,1
96949,1
96952,1
96953,1
96957,2
96958,2
96961,4
96962,4
96963,4
96965,1
96966,1
97302,2
97315,2
97316,2
97317,2
97398,2
97400,2
97404,2
97406,2
97407,2
97416,2
97424,2
97425,2
97427,2
97429,2
97434,2
97435,2
97438,2
97439,2
97443,2
97444,2
97446,2
97450,2
97451,2
97452,2
97453,2
97454,2
97455,2
97457,2
97458,2
97460,2
97462,2
97463,2
97469,2
97516,2
97549,0
97563,2
97582,2
97583,2
97594,1
97595,1
97596,1
97597,1
97598,2
97601,2
97602,2
97603,2
97604,2
97606,2
97607,2
97628,2
97632,2
97634,2
97636,2
97637,2
97639,2
97647,1
97648,1
97673,1
97674,1
97704,2
97709,2
97723,2
97724,2
97726,2
97732,2
97742,2
97743,2
97744,2
97748,2
97749,2
97750,3
97751,2
97753,0
97754,0
97758,2
97759,2
97760,2
97763,2
97764,2
97765,2
97766,2
97871,0
97872,2
97873,2
97875,2
97876,2
99108,2
99117,2
99119,2
99123,2
99131,0
99244,2
99247,0
99249,2
99264,1
99266,1
99273,1
99277,2
99278,2
99279,2
99280,2
99291,1
99294,4
99300,2
99301,2
99307,2
99308,2
99315,2
99321,2
99322,2
99323,2
99324,2
99325,2
99326,2
99327,2
99328,2
99329,2
99330,2
99331,2
99332,2
99333,2
99334,2
99335,2
99336,2
99337,2
99338,2
99339,2
99340,2
99341,2
99358,2
99359,2
99360,2
99361,2
99362,2
99363,2
99364,2
99365,0
99366,2
99367,2
99385,2
99386,0
99399,2
99403,2
99404,2
99405,2
99408,2
99410,2
99413,2
99416,2
99423,0
99426,4
99428,2
99431,1
99434,2
99435,2
99439,4
99440,4
99444,2
99445,2
99446,2
99450,2
99452,2
99454,4
99457,2
99458,2
99462,2
99465,2
99466,2
99469,2
99471,2
99472,2
99478,2
99481,2
99501,2
99502,2
99523,2
99559,2
99560,2
99561,2
99735,1
99736,2
99737,2
99738,4
99739,2
99740,0
99741,0
99775,4
99781,2
99782,2
99783,2
99785,2
99786,2
99790,2
100131,2
100133,2
100382,0
100383,4
100384,2
100385,2
100386,2
100387,2
100388,2
100389,4
100390,2
100391,2
100392,2
100393,2
100394,4
100566,2
100806,2
100807,2
100809,2
100811,2
100812,2
100813,2
100814,2
100858,2
100885,2
100887,2
100892,2
100926,2
100927,2
100928,2
100929,2
100930,2
100931,2
100932,2
100933,2
100951,2
100960,2
100981,2
100994,0
101007,2
101263,2
101264,2
101331,2
101332,2
101333,2
101376,2
101377,2
101378,2
101379,2
101380,2
101381,2
101384,2
101385,2
101386,2
101387,2
101388,2
101390,2
101391,2
101392,2
101394,2
101395,2
101396,2
101397,2
101398,2
101523,2
101524,0
101525,0
101526,2
101527,0
101528,2
101563,4
101564,2
101579,2
101581,2
101583,3
101584,2
101585,2
101586,4
101587,2
101589,4
101590,4
101593,2
101594,2
101595,2
101596,2
101611,3
101778,2
101779,0
101780,2
101781,2
101782,2
101783,0
101784,2
101785,2
101786,2
101787,2
101788,2
101789,2
101790,2
101791,2
101846,0
101847,1
101848,2
101849,1
101850,2
101851,0
101852,2
240414,0
240415,0
240622,0
240625,2
240626,4
240631,4
240632,4
240633,4
240634,4
240635,1
240636,4
240637,4
240638,4
240639,0
240640,2
240641,2
240642,4
240643,4
240644,1
240645,1
240819,1
240820,2
240821,2
240822,2
240855,2
240856,2
240857,2
240858,2
240859,2
240860,2
240861,2
240862,2
240863,2
240864,2
240865,2
240894,1
240902,2
240903,2
240904,2
240905,2
240906,2
240951,4
240952,4
240953,4
240971,1
240975,1
240976,1
240978,1
240980,1
240981,1
240983,1
240986,1
240987,2
240989,1
240990,1
240998,1
241036,2
241037,2
241207,2
241209,2
241210,0
241212,2
241213,1
241217,1
241218,0
241320,2
241321,2
241322,2
241323,2
241324,2
241325,2
241407,2
241409,2
241410,2
241527,2
241528,2
241529,2
241530,2
241531,2
241532,2
241533,2
241822,2
241823,2
241824,2
241825,2
241826,2
241827,2
241828,2
242014,0
242016,0
242017,1
242018,0
242019,0
242020,0
242021,1
242022,1
242026,1
242027,0
242029,0
242032,0
242033,0
242036,0
242037,1
242038,1
242039,1
242040,0
242041,0
243445,2
243446,4
243447,0
243448,0
243449,4
243451,2
243453,2
243454,2
243455,2
243456,0
243473,2
243474,2
243476,4
243481,2
244187,2
244441,1
244443,1
244500,0
244531,0
244536,0
244540,0
244542,0
244546,0
244549,0
244552,0
244558,0
244559,1
244560,1
244561,1
244562,1
244563,4
244564,0
244565,1
244566,2
244567,2
244568,1
244569,1
244570,1
244571,1
244572,1
244573,1
244575,2
244576,1
244577,1
244578,1
244579,1
244580,1
244581,1
244582,1
244583,1
244586,2
244587,1
244588,1
244589,1
244590,1
244591,4
244593,1
244594,2
244595,2
244596,2
244597,1
244598,2
244599,0
244600,4
244601,4
244602,2
244603,4
244604,1
244605,1
244606,1
244607,1
244608,1
245106,3
245107,3
245108,3
245109,3
245404,2
245405,2
245406,2
245407,2
245408,2
245428,4
245564,1
245568,0
245569,1
245574,1
245578,0
245585,1
245586,4
245594,1
245599,1
245601,1
245610,1
245611,1
245612,4
245616,0
245617,1
245620,1
245654,2
245655,2
245656,2
245657,4
245658,4
245659,2
245660,2
245662,2
245663,2
245665,2
245666,4
246135,1
246136,1
246137,0
246138,4
246139,1
246140,4
246141,4
246142,2
246143,4
246144,0
246145,4
246146,4
246147,2
246148,0
246528,2
246529,2
246530,2
246531,2
246532,2
246533,2
246537,2
246541,2
246887,2
246888,1
246889,4
246890,2
246891,2
246892,2
246893,2
246894,2
246895,2
246896,0
246898,2
246899,2
246900,2
246901,2
246902,2
246903,2
246904,2
246905,2
246906,2
246907,2
247719,2
248194,2
248195,2
248196,2
248197,2
248198,2
248199,2
248200,2
248201,3
248202,3
248203,3
248204,2
248205,2
248206,2
248229,4
248230,1
248233,4
248234,1
248314,2
248315,2
248317,2
248318,2
248319,2
248321,2
248323,2
248329,1
248330,1
248331,0
248332,1
248333,1
248334,4
248335,2
248336,2
248337,4
248338,2
248339,4
248340,4
248341,0
248342,4
248343,1
248344,1
248345,2
248346,2
248347,1
248348,0
248349,2
248359,3
248360,2
248361,3
248362,3
248363,2
248364,3
248365,3
248366,2
248369,1
248370,1
248371,1
248372,2
248373,2
248376,2
248377,2
248378,2
248381,2
248383,2
248385,2
248386,2
248387,2
248389,4
248390,4
248391,2
248392,2
248393,2
248394,2
248401,3
248402,2
248404,2
248405,2
248410,2
248411,2
248582,4
248583,4
248584,4
249112,4
249118,1
249119,0
249120,4
249121,2
249122,2
249123,2
249125,2
249126,1
249127,4
249128,4
249129,4
249130,2
249131,2
249132,2
249133,1
249134,0
249135,4
249136,4
249137,1
249138,1
249140,1
249141,1
249142,4
249143,4
249144,2
249145,2
249146,2
249147,2
249148,2
249149,2
249150,2
249151,2
249152,2
249153,4
249154,0
249155,4
249280,2
249281,2
249282,0
249283,2
249284,2
250007,2
251266,2
251339,2
251340,2
251345,2
251346,2
251347,2
251348,2
251349,2
251350,2
251351,2
251352,2
251353,2
251354,2
251355,2
251367,3
251368,2
251369,2
251398,0
251399,0
251408,2
251412,2
251413,2
251417,3
251419,2
251421,2
251426,2
251428,2
251433,2
251434,2
251435,2
251437,2
251438,2
251439,2
251440,2
251452,1
251535,2
251536,2
251537,2
251538,2
251539,2
251540,2
251546,3
251547,2
251548,3
251549,2
251550,2
251553,2
251554,3
251555,0
251556,4
251557,3
251600,2
251634,2
251635,1
251636,1
251637,0
251638,0
251639,0
251640,1
251641,0
251642,1
251643,1
251644,1
251645,2
251646,2
251647,2
251648,2
251649,2
251650,2
251651,2
251652,2
251653,2
251660,2
251661,2
251662,2
251663,2
251678,2
251681,2
251682,2
251683,2
251684,1
251699,1
251700,1
251701,1
251711,1
251713,2
251715,1
251716,0
251717,1
251915,1
251916,1
251918,1
251919,2
251920,2
251921,2
251922,2
251923,2
251924,2
251925,4
251926,0
251927,2
251928,2
251929,2
251930,2
251931,2
251932,2
251933,2
251934,2
251935,4
251936,4
251937,2
251938,2
251939,2
251940,2
251941,2
251942,2
251943,2
251944,2
251945,2
251946,2
251947,2
251948,2
251949,2
251950,2
251951,2
251952,2
251953,2
251954,2
251955,2
251956,3
251957,2
251958,3
251959,2
251960,2
251961,2
251962,2
251963,2
251964,2
251965,2
251966,2
251967,2
251968,2
251969,2
251970,2
251971,2
251972,2
251973,2
251974,2
251975,2
251976,2
251977,2
251978,2
251979,2
251980,2
251981,2
251982,2
251983,2
251984,2
251985,2
251986,2
251987,2
251988,2
251989,2
251990,2
251991,2
251992,2
251993,2
251994,2
251995,2
251996,2
251997,2
251998,2
251999,2
252000,2
252001,2
252002,2
252003,2
252004,2
252005,2
252006,2
252007,2
252008,2
252009,2
252010,2
252011,2
252012,2
252013,2
252014,2
252015,2
252016,2
252017,2
252018,2
252019,2
252020,2
252021,2
252022,3
252023,3
252024,3
252025,2
252026,2
252027,2
252028,2
252029,2
252030,2
252031,2
252032,2
252033,2
252034,2
252035,2
252036,2
252037,2
252038,2
252039,2
252040,2
252041,2
252042,2
252043,2
252044,2
252045,2
252046,2
252047,2
252048,2
252049,2
252050,2
252051,2
252052,2
252053,2
252054,3
252055,3
252056,2
252057,3
252058,3
252059,2
252060,2
252061,3
252062,3
252063,3
252064,3
252065,2
252066,2
252067,2
252068,1
252069,2
252070,4
